name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
k_t_nonword[32269],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32270],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32271],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32272],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32273],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32274],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32275],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32276],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32277],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32278],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32279],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32280],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32281],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32282],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32283],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32284],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32285],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32286],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32287],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32288],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32289],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32290],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32291],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32292],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32293],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32294],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32295],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32296],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32297],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32298],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32299],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32300],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32301],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32302],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32303],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32304],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32305],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32306],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32307],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32308],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32309],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32310],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32311],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32312],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32313],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32314],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32315],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32316],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32317],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32318],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32319],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32320],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32321],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32322],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32323],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32324],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32325],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32326],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32327],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32328],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32329],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32330],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32331],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32332],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32333],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32334],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32335],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32336],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32337],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32338],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32339],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32340],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32341],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32342],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32343],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32344],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32345],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32346],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32347],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32348],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32349],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32350],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32351],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32352],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32353],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32354],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32355],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32356],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32357],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32358],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32359],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32360],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32361],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32362],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32363],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32364],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32365],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32366],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32367],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32368],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32369],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32370],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32371],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32372],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
k_t_nonword[32373],0.67,0.049,0.24,0.34,0.63,1.1,24.0,5.1e-05,1.1
sp_trial_var_t_word[34947],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34948],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34949],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34950],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34951],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34952],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34953],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34954],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34955],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34956],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34957],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34958],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34959],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34960],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34961],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34962],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34963],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34964],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34965],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34966],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34967],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34968],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34969],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34970],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34971],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34972],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34973],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34974],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34975],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34976],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34977],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34978],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34979],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34980],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34981],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34982],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34983],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34984],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34985],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34986],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34987],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34988],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34989],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34990],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34991],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34992],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34993],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34994],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34995],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34996],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34997],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34998],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[34999],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35000],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35001],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35002],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35003],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35004],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35005],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35006],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35007],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35008],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35009],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35010],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35011],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35012],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35013],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35014],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35015],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35016],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35017],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35018],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35019],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35020],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35021],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35022],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35023],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35024],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35025],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35026],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35027],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35028],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35029],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35030],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35031],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35032],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35033],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35034],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35035],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35036],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35037],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35038],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35039],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35040],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35041],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35042],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35043],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35044],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35045],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35046],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35047],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35048],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35049],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35050],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35051],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35052],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35053],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35054],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35055],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35056],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35057],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35058],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35059],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35060],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35061],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35062],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35063],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35064],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35065],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35066],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35067],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35068],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35069],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35070],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35071],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35072],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35073],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35074],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35075],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35076],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35077],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35078],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35079],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35080],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35081],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35082],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35083],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35084],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35085],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35086],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35087],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35088],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35089],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35090],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35091],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35092],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35093],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35094],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35095],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35096],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35097],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35098],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35099],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35100],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35101],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35102],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35103],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35104],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35105],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35106],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
sp_trial_var_t_word[35107],2.1,0.25,0.68,1.1,2.0,3.3,7.5,1.6e-05,1.2
