name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
ndt_t[23960],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23961],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23962],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23963],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23964],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23965],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23966],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23967],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23968],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23969],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23970],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23971],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23972],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23973],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23974],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23975],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23976],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23977],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23978],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23979],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23980],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23981],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23982],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23983],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23984],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23985],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23986],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23987],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23988],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23989],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23990],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23991],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23992],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23993],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23994],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23995],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23996],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23997],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23998],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[23999],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24000],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24001],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24002],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24003],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24004],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24005],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24006],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24007],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24008],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24009],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24010],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24011],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24012],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24013],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24014],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24015],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24016],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24017],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24018],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24019],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24020],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24021],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24022],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24023],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24024],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24025],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24026],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24027],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24028],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24029],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24030],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24031],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24032],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24033],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24034],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24035],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24036],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24037],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24038],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24039],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24040],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24041],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24042],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24043],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24044],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24045],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24046],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24047],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24048],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24049],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24050],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24051],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24052],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24053],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24054],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24055],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24056],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24057],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24058],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24059],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24060],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24061],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24062],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24063],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24064],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24065],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24066],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24067],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24068],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24069],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24070],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24071],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24072],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24073],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24074],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24075],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24076],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24077],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24078],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24079],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24080],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24081],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24082],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24083],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24084],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24085],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24086],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24087],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24088],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24089],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24090],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24091],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24092],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24093],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24094],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24095],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24096],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24097],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24098],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24099],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24100],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24101],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24102],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24103],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24104],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24105],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24106],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24107],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24108],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24109],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24110],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24111],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24112],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24113],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24114],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24115],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24116],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24117],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24118],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24119],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24120],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24121],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24122],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24123],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24124],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24125],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24126],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24127],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24128],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24129],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24130],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24131],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24132],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24133],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24134],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24135],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24136],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24137],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24138],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24139],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24140],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24141],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24142],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24143],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24144],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24145],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24146],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24147],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24148],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24149],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24150],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24151],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24152],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24153],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24154],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24155],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24156],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24157],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24158],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24159],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24160],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24161],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24162],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24163],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24164],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24165],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24166],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24167],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24168],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24169],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24170],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24171],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24172],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24173],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24174],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24175],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24176],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24177],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24178],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24179],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24180],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24181],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24182],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24183],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24184],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24185],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24186],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24187],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24188],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24189],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24190],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24191],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24192],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24193],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24194],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24195],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24196],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24197],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24198],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24199],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24200],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24201],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24202],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24203],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24204],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24205],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24206],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24207],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24208],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24209],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24210],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24211],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24212],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24213],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24214],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24215],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24216],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24217],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24218],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24219],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24220],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24221],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24222],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24223],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24224],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24225],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24226],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24227],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24228],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24229],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24230],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24231],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24232],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24233],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24234],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24235],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24236],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24237],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24238],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24239],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24240],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24241],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24242],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24243],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24244],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24245],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24246],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24247],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24248],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24249],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24250],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24251],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24252],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24253],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24254],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
ndt_t[24255],0.34,0.0046,0.034,0.29,0.35,0.38,56.0,0.00058,1.1
